mmr,result,server,timestamp,top_1,jung_1,mid_1,adc_1,supp_1,top_2,jung_2,mid_2,adc_2,supp_2
Challenger,Defeat,euw,2019-06-18,Maokai,Kayn,Ryze,Ezreal,Yuumi,Jarvan IV,Kindred,Karma,Caitlyn,Zilean
Challenger,Defeat,euw,2019-06-09,Riven,Jarvan IV,Orianna,Twitch,Janna,Neeko,Lee Sin,Ryze,Ezreal,Zilean
Challenger,Defeat,euw,2019-06-13,Neeko,Gragas,Fizz,Ezreal,Xerath,Aatrox,Lee Sin,LeBlanc,Kai'Sa,Rakan
Challenger,Defeat,euw,2019-06-18,Vladimir,Karthus,Yasuo,Xayah,Rakan,Jayce,Nocturne,Karma,Ezreal,Zilean
Challenger,Defeat,euw,2019-06-08,Ryze,Lee Sin,Zoe,Lucian,Yuumi,Aatrox,Trundle,Sylas,Sivir,Karma
Challenger,Defeat,euw,2019-06-08,Irelia,Xin Zhao,Lux,Lucian,Karma,Aatrox,Karthus,Veigar,Ezreal,Teemo
Challenger,Defeat,euw,2019-06-18,Mordekaiser,Rek'Sai,Neeko,Caitlyn,Fiddlesticks,Yorick,Evelynn,Irelia,Ezreal,Yuumi
Challenger,Defeat,euw,2019-06-18,Karma,Rek'Sai,Kassadin,Sivir,Pyke,Renekton,Elise,Katarina,Xayah,Rakan
Challenger,Defeat,euw,2019-06-18,Volibear,Sylas,Mordekaiser,Ezreal,Zilean,Jax,Rek'Sai,Taliyah,Zoe,Pyke
Challenger,Defeat,euw,2019-06-18,Corki,Jarvan IV,Rumble,Xayah,Pyke,Kassadin,Lee Sin,Wukong,Draven,Bard
Challenger,Defeat,euw,2019-06-17,Aatrox,Nidalee,Ryze,Twitch,Lulu,Pyke,Lee Sin,Syndra,Kog'Maw,Karma
Challenger,Defeat,euw,2019-06-18,Mordekaiser,Xin Zhao,Lux,Wukong,Morgana,Aatrox,Nidalee,Veigar,Caitlyn,Yuumi
Challenger,Defeat,euw,2019-06-16,Gangplank,Jarvan IV,Neeko,Lucian,Yuumi,Aatrox,Sejuani,Lux,Sivir,Maokai
Challenger,Defeat,euw,2019-06-19,Akali,Zac,Syndra,Caitlyn,Yuumi,Irelia,Mordekaiser,Zilean,Sivir,Karma
Challenger,Defeat,euw,2019-06-18,Jax,Kindred,Mordekaiser,Ashe,Rakan,Camille,Jarvan IV,Renekton,Xayah,Lux
Challenger,Defeat,euw,2019-06-18,Sylas,Rek'Sai,Karma,Vayne,Lux,Akali,Sejuani,Twisted Fate,Sona,Tahm Kench
Challenger,Victory,euw,2019-06-16,Karthus,Lee Sin,Zed,Sona,Taric,Quinn,Graves,Rumble,Varus,Tahm Kench
Challenger,Defeat,euw,2019-06-19,Tahm Kench,Sylas,Irelia,Ezreal,Karma,Akali,Rek'Sai,Ekko,Jhin,Pyke
Challenger,Defeat,euw,2019-06-19,Sylas,Gragas,Fiora,Sivir,Karma,Kassadin,Jarvan IV,Zilean,Caitlyn,Lulu
Challenger,Defeat,euw,2019-06-18,Aatrox,Rek'Sai,Mordekaiser,Caitlyn,Lux,Kled,Rengar,Akali,Sivir,Karma
Challenger,Defeat,euw,2019-06-18,Cho'Gath,Xin Zhao,Mordekaiser,Tahm Kench,Sona,Yasuo,Karthus,Irelia,Lucian,Blitzcrank
Challenger,Defeat,euw,2019-06-15,Malphite,Jarvan IV,Katarina,Ezreal,Rakan,Tryndamere,Lee Sin,Lissandra,Yasuo,Yuumi
Challenger,Defeat,euw,2019-06-18,Camille,Olaf,Aatrox,Jhin,Lux,Mordekaiser,Sejuani,Yasuo,Caitlyn,Karma
Challenger,Defeat,euw,2019-06-18,Irelia,Rek'Sai,Corki,Sivir,Yuumi,Tahm Kench,Taliyah,Karma,Tristana,Leona
Challenger,Victory,euw,2019-06-15,Riven,Elise,Zoe,Caitlyn,Morgana,Pyke,Lee Sin,Ahri,Xayah,Rakan
Challenger,Defeat,euw,2019-06-19,Poppy,Elise,Yasuo,Kai'Sa,Zyra,Irelia,Nunu & Willump,Cassiopeia,Xayah,Rakan
Challenger,Defeat,euw,2019-06-18,Kennen,Taliyah,Aatrox,Kai'Sa,Morgana,Tahm Kench,Gragas,Akali,Jhin,Karma
Challenger,Defeat,euw,2019-06-18,Irelia,Jarvan IV,Corki,Ezreal,Xerath,Neeko,Zac,Zed,Sivir,Yuumi
Challenger,Defeat,euw,2019-06-15,Pyke,Nunu & Willump,Neeko,Caitlyn,Yuumi,Gnar,Nidalee,Zoe,Xayah,Janna
Challenger,Defeat,euw,2019-06-19,Camille,Kha'Zix,Xerath,Caitlyn,Janna,Aatrox,Lee Sin,Cassiopeia,Sivir,Bard
Challenger,Defeat,euw,2019-06-18,Camille,Taliyah,Zoe,Ezreal,Thresh,Tryndamere,Kha'Zix,Viktor,Sivir,Morgana
Challenger,Defeat,euw,2019-06-15,Renekton,Rek'Sai,Yasuo,Kai'Sa,Nautilus,Mordekaiser,Sejuani,Neeko,Twitch,Lulu
Challenger,Defeat,euw,2019-06-19,Hecarim,Lee Sin,Akali,Ezreal,Lux,Riven,Sejuani,Diana,Jhin,Janna
Challenger,Defeat,euw,2019-06-18,Pyke,Shyvana,Sylas,Caitlyn,Karma,Ryze,Rengar,Zilean,Xayah,Yuumi
Challenger,Defeat,euw,2019-06-18,Tahm Kench,Kayn,Camille,Draven,Nautilus,Tryndamere,Sejuani,Wukong,Sona,Taric
Challenger,Defeat,euw,2019-06-15,Akali,Kindred,Zed,Rengar,Sona,Karma,Lee Sin,Orianna,Ezreal,Nautilus
Challenger,Defeat,euw,2019-06-19,Jax,Nocturne,Cassiopeia,Sivir,Gragas,Renekton,Lee Sin,Ekko,Kalista,Alistar
Challenger,Defeat,euw,2019-06-18,Neeko,Rengar,Zilean,Lucian,Yuumi,Shen,Rek'Sai,Ryze,Sivir,Karma
Challenger,Defeat,euw,2019-06-18,Karma,Olaf,Pyke,Xayah,Blitzcrank,Katarina,Kindred,Twisted Fate,Caitlyn,Nautilus
Challenger,Defeat,euw,2019-06-19,Aatrox,Karthus,Talon,Sona,Tahm Kench,Neeko,Sejuani,Ahri,Xayah,Rakan
Challenger,Defeat,euw,2019-06-18,Hecarim,Elise,Irelia,Vayne,Zilean,Fiora,Sejuani,Akali,Sivir,Lux
Challenger,Defeat,euw,2019-06-18,Gangplank,Lee Sin,Vel'Koz,Caitlyn,Lux,Aatrox,Olaf,Fizz,Kai'Sa,Karma
Challenger,Defeat,euw,2019-06-18,Riven,Gragas,Aatrox,Caitlyn,Lux,Irelia,Kayn,Orianna,Draven,Yuumi
Challenger,Defeat,euw,2019-06-18,Akali,Kindred,Karma,Sivir,Nautilus,Mordekaiser,Lee Sin,Pyke,Draven,Morgana
Challenger,Defeat,euw,2019-06-18,Irelia,Karthus,Zoe,Caitlyn,Lux,Yasuo,Jarvan IV,Ryze,Sivir,Janna
Challenger,Victory,euw,2019-06-17,Darius,Rengar,Lulu,Kai'Sa,Lux,Wukong,Rek'Sai,Malzahar,Yasuo,Gragas
Challenger,Defeat,euw,2019-06-18,Nocturne,Kha'Zix,Lux,Xayah,Yuumi,Camille,Elise,Zoe,Jhin,Karma
Challenger,Defeat,euw,2019-06-17,Ryze,Lee Sin,Nocturne,Sivir,Lux,Riven,Rek'Sai,Twisted Fate,Tristana,Morgana
Challenger,Victory,euw,2019-06-17,Jax,Vi,Karma,Kai'Sa,Sona,Darius,Xin Zhao,Twisted Fate,Twitch,Lux
Challenger,Defeat,euw,2019-06-19,Kennen,Taliyah,Syndra,Xayah,Pyke,Ryze,Evelynn,Zed,Ezreal,Rakan
Challenger,Defeat,euw,2019-06-17,Ryze,Sejuani,Yasuo,Xayah,Pyke,Urgot,Rengar,Camille,Ezreal,Twisted Fate
Challenger,Defeat,euw,2019-06-18,Riven,Elise,Zoe,Ezreal,Pyke,Aatrox,Gragas,Irelia,Sivir,Lux
Challenger,Defeat,euw,2019-06-19,Karma,Kayn,Twisted Fate,Sivir,Lux,Viktor,Gragas,Yasuo,Ezreal,Vel'Koz
Challenger,Victory,euw,2019-06-17,Irelia,Rek'Sai,Zed,Ezreal,Lux,Rumble,Taliyah,Lissandra,Sivir,Pyke
Challenger,Defeat,euw,2019-06-19,Karthus,Graves,Akali,Kai'Sa,Pyke,Vayne,Jarvan IV,Katarina,Ezreal,Fiddlesticks
Challenger,Defeat,euw,2019-06-17,Riven,Elise,Neeko,Pyke,Yuumi,Kled,Gragas,Yasuo,Lux,Karma
Challenger,Defeat,euw,2019-06-19,Irelia,Rek'Sai,Vladimir,Lucian,Braum,Gnar,Jarvan IV,Rumble,Ezreal,Pyke
Challenger,Victory,euw,2019-06-16,Pantheon,Sejuani,Ryze,Ezreal,Morgana,Fiora,Olaf,Aatrox,Kai'Sa,Pyke
Challenger,Defeat,euw,2019-06-17,Camille,Taliyah,Neeko,Kai'Sa,Sona,Riven,Gragas,Yasuo,Ezreal,Yuumi
Challenger,Defeat,euw,2019-06-19,Karma,Xin Zhao,Jayce,Draven,Pyke,Riven,Kindred,Ryze,Tristana,Nautilus
Challenger,Victory,euw,2019-06-12,Irelia,Gragas,Wukong,Lucian,Yuumi,Fiora,Elise,Sylas,Sivir,Lux
Challenger,Defeat,euw,2019-06-17,Ryze,Karthus,Irelia,Lucian,Lux,Renekton,Mordekaiser,Akali,Sivir,Galio
Challenger,Defeat,euw,2019-06-19,Aatrox,Lee Sin,Ryze,Ezreal,Veigar,Rengar,Elise,Cho'Gath,Caitlyn,Lux
Challenger,Defeat,euw,2019-06-19,Nasus,Kayn,Sylas,Lucian,Lulu,Karma,Lee Sin,Viktor,Xayah,Rakan
Challenger,Defeat,euw,2019-06-19,Karma,Rek'Sai,Fizz,Draven,Soraka,Neeko,Hecarim,Jayce,Caitlyn,Lux
Challenger,Defeat,euw,2019-06-17,Renekton,Hecarim,Ahri,Xayah,Rakan,Irelia,Elise,Pyke,Tristana,Xerath
Challenger,Defeat,euw,2019-06-18,Riven,Gragas,Camille,Caitlyn,Lux,Gnar,Elise,Vladimir,Jhin,Zilean
Challenger,Defeat,euw,2019-06-18,Aatrox,Kayn,Orianna,Vayne,Lux,Camille,Taliyah,Ahri,Ezreal,Alistar
Grandmaster,Defeat,jp,2019-06-19,Gnar,Evelynn,Yasuo,Sivir,Karma,Neeko,Sejuani,Zed,Jinx,Lux
Challenger,Defeat,euw,2019-06-19,Aatrox,Elise,LeBlanc,Sivir,Pyke,Karthus,Lee Sin,Neeko,Ezreal,Lux
Grandmaster,Victory,jp,2019-06-16,Mordekaiser,Sejuani,Sylas,Ashe,Thresh,Camille,Karthus,Irelia,Ezreal,Lux
Challenger,Defeat,euw,2019-06-17,Jayce,Gragas,Ryze,Sivir,Pyke,Rengar,Evelynn,Aatrox,Kai'Sa,Lux
Grandmaster,Defeat,jp,2019-06-18,Urgot,Fiddlesticks,Ahri,Xayah,Bard,Olaf,Camille,Taliyah,Kai'Sa,Annie
Challenger,Defeat,euw,2019-06-18,Gnar,Kindred,Zilean,Caitlyn,Karma,Kennen,Taliyah,Irelia,Kai'Sa,Yuumi
Challenger,Defeat,euw,2019-06-18,Karma,Sylas,Fizz,Twitch,Janna,Neeko,Kha'Zix,LeBlanc,Sona,Tahm Kench
Grandmaster,Defeat,jp,2019-06-19,Vladimir,Sejuani,Renekton,Jinx,Karma,Ornn,Evelynn,Zed,Sivir,Thresh
Challenger,Defeat,euw,2019-06-18,Karma,Nidalee,Zed,Ezreal,Yuumi,Gnar,Ryze,Camille,Sivir,Vel'Koz
Grandmaster,Victory,jp,2019-06-15,Riven,Hecarim,Yasuo,Caitlyn,Karma,Vladimir,Rek'Sai,Zoe,Pantheon,Taliyah
Challenger,Defeat,euw,2019-06-17,Bard,Lee Sin,Yasuo,Draven,Pyke,Twisted Fate,Elise,Shen,Ezreal,Thresh
Grandmaster,Defeat,jp,2019-06-18,Darius,Poppy,Vel'Koz,Ezreal,Yuumi,Yorick,Kha'Zix,Ahri,Vayne,Lux
Challenger,Defeat,euw,2019-06-18,Aatrox,Sejuani,Irelia,Kai'Sa,Sona,Ryze,Elise,Corki,Vayne,Fiddlesticks
Challenger,Defeat,euw,2019-06-17,Riven,Hecarim,Irelia,Xayah,Rakan,Urgot,Vi,Twisted Fate,Tristana,Morgana
Challenger,Defeat,euw,2019-06-18,Tahm Kench,Fiddlesticks,Twisted Fate,Caitlyn,Karma,Camille,Kayn,Pyke,Sona,Taric
Grandmaster,Victory,jp,2019-06-15,Gangplank,Kayn,Katarina,Mordekaiser,Rakan,Darius,Lee Sin,Kassadin,Sivir,Karma
Challenger,Defeat,euw,2019-06-17,Irelia,Lee Sin,Katarina,Xayah,Rakan,Dr. Mundo,Zac,Vel'Koz,Sivir,Karma
Grandmaster,Defeat,jp,2019-06-18,Kled,Evelynn,Lissandra,Xayah,Lux,Mordekaiser,Lee Sin,Ahri,Kai'Sa,Nautilus
Challenger,Defeat,euw,2019-06-18,Gnar,Gragas,Ryze,Lucian,Lux,Aatrox,Elise,Jayce,Sivir,Pyke
Challenger,Defeat,euw,2019-06-14,Camille,Olaf,Taliyah,Lucian,Yuumi,Fiora,Nocturne,Irelia,Ezreal,Karma
Challenger,Defeat,euw,2019-06-18,Viktor,Sejuani,Irelia,Sivir,Brand,Sion,Gragas,Yasuo,Ashe,Alistar
Challenger,Defeat,euw,2019-06-18,Neeko,Skarner,Yasuo,Ezreal,Xerath,Karma,Olaf,Kassadin,Kai'Sa,Gragas
Grandmaster,Victory,jp,2019-06-15,Gangplank,Kayn,Katarina,Xayah,Rakan,Vladimir,Gragas,Lux,Kai'Sa,Morgana
Challenger,Defeat,euw,2019-06-17,Gnar,Lee Sin,Cassiopeia,Caitlyn,Morgana,Karma,Olaf,Talon,Ezreal,Rakan
Grandmaster,Defeat,jp,2019-06-18,Gangplank,Sejuani,Cassiopeia,Xayah,Rakan,Cho'Gath,Jarvan IV,Ahri,Kai'Sa,Alistar
Challenger,Victory,euw,2019-06-14,Twisted Fate,Hecarim,Rumble,Draven,Yuumi,Corki,Jarvan IV,Karma,Ezreal,Bard
Challenger,Defeat,euw,2019-06-18,Aatrox,Xin Zhao,Karma,Twitch,Lulu,Irelia,Rengar,Wukong,Neeko,Yuumi
Grandmaster,Defeat,jp,2019-06-19,Hecarim,Rek'Sai,Lissandra,Jinx,Zyra,Jax,Sejuani,Katarina,Sivir,Fiddlesticks
Challenger,Defeat,euw,2019-06-19,Gnar,Lee Sin,Katarina,Ezreal,Nautilus,Irelia,Sejuani,Corki,Caitlyn,Lux
Grandmaster,Defeat,jp,2019-06-15,Cho'Gath,Shaco,Zed,Lucian,Rakan,Gangplank,Kayn,Pyke,Ashe,Braum
Challenger,Victory,euw,2019-06-17,Rengar,Graves,Talon,Kai'Sa,Lux,Fiora,Shaco,Corki,Sivir,Karma
Challenger,Defeat,euw,2019-06-14,Mordekaiser,Fiddlesticks,Zoe,Sivir,Yuumi,Jax,Kayn,Kassadin,Xayah,Rakan
Challenger,Defeat,euw,2019-06-17,Riven,Shaco,Ahri,Sivir,Nami,Taliyah,Rek'Sai,Talon,Ezreal,Lux
Grandmaster,Defeat,jp,2019-06-19,Neeko,Sejuani,Syndra,Kai'Sa,Gragas,Jax,Nidalee,Ekko,Jinx,Morgana
Challenger,Victory,euw,2019-06-16,Aatrox,Evelynn,Irelia,Ashe,Karma,Fiora,Sylas,LeBlanc,Kai'Sa,Lux
Grandmaster,Victory,jp,2019-06-15,Malphite,Gragas,Zed,Sivir,Bard,Kayle,Zac,LeBlanc,Kai'Sa,Nautilus
Challenger,Victory,euw,2019-06-17,Renekton,Sejuani,Talon,Sivir,Karma,Ryze,Olaf,LeBlanc,Irelia,Taric
Grandmaster,Defeat,jp,2019-06-18,Garen,Evelynn,Syndra,Kai'Sa,Yuumi,Jax,Zac,Ahri,Ezreal,Janna
Challenger,Defeat,euw,2019-06-17,Nasus,Lee Sin,Diana,Kalista,Morgana,Vladimir,Rek'Sai,Neeko,Caitlyn,Lux
Challenger,Defeat,euw,2019-06-18,Kennen,Aatrox,Neeko,Sivir,Sona,Jayce,Lee Sin,Lux,Ezreal,Yuumi
Challenger,Defeat,euw,2019-06-19,Twisted Fate,Taliyah,Karma,Sivir,Morgana,Fiora,Jarvan IV,Neeko,Xayah,Rakan
Grandmaster,Victory,jp,2019-06-15,Gangplank,Hecarim,Vladimir,Jinx,Lulu,Sejuani,Master Yi,Ahri,Tristana,Rakan
Challenger,Defeat,euw,2019-06-16,Aatrox,Elise,Talon,Orianna,Pyke,Irelia,Lee Sin,Zed,Karma,Sona
Grandmaster,Defeat,jp,2019-06-18,Cho'Gath,Aatrox,Ahri,Lucian,Morgana,Kennen,Sejuani,Corki,Ezreal,Lux
Grandmaster,Defeat,jp,2019-06-19,Gangplank,Lee Sin,Corki,Ezreal,Lux,Riven,Hecarim,Talon,Kai'Sa,Xerath
Challenger,Defeat,euw,2019-06-16,Darius,Shaco,Wukong,Sivir,Thresh,Teemo,Kha'Zix,Irelia,Ezreal,Pyke
Grandmaster,Defeat,jp,2019-06-15,Gangplank,Fiddlesticks,Aurelion Sol,Xayah,Pyke,Riven,Hecarim,Orianna,Sivir,Soraka
Challenger,Defeat,euw,2019-06-16,Volibear,Rek'Sai,Xerath,Ezreal,Morgana,Kennen,Elise,Talon,Xayah,Thresh
Grandmaster,Defeat,jp,2019-06-18,Cho'Gath,Nunu & Willump,Kassadin,Twitch,Rakan,Mordekaiser,Graves,Aatrox,Xayah,Karma
Grandmaster,Defeat,jp,2019-06-19,Tahm Kench,Kayn,Malzahar,Ashe,Pyke,Karma,Sejuani,Yasuo,Sivir,Blitzcrank
Challenger,Defeat,euw,2019-06-16,Riven,Elise,Pyke,Kai'Sa,Yuumi,Jax,Sejuani,Sylas,Ezreal,Braum
Grandmaster,Victory,jp,2019-06-15,Urgot,Elise,Corki,Caitlyn,Lux,Fiora,Master Yi,Karthus,Sivir,Zac
Challenger,Defeat,euw,2019-06-16,Camille,Rammus,Karma,Ashe,Lux,Ryze,Olaf,Talon,Kai'Sa,Janna
Challenger,Defeat,euw,2019-06-19,Poppy,Nunu & Willump,Pyke,Sivir,Thresh,Gnar,Kindred,Zoe,Xayah,Lulu
Challenger,Defeat,euw,2019-06-19,Gnar,Kha'Zix,Kassadin,Sivir,Karma,Akali,Kindred,Irelia,Xayah,Lux
Challenger,Defeat,euw,2019-06-12,Lulu,Mordekaiser,Olaf,Sivir,Blitzcrank,Nocturne,Sejuani,Ryze,Xayah,Lux
Grandmaster,Defeat,jp,2019-06-15,Ezreal,Zac,Talon,Kai'Sa,Nautilus,Irelia,Shaco,Ahri,Draven,Lux
Challenger,Defeat,euw,2019-06-14,Tahm Kench,Fiddlesticks,Pantheon,Kai'Sa,Sona,Ryze,Shaco,Talon,Xayah,Yuumi
Challenger,Defeat,euw,2019-06-14,Renekton,Mordekaiser,Vladimir,Sivir,Zyra,Neeko,Sejuani,Zed,Kalista,Thresh
Challenger,Defeat,euw,2019-06-19,Jax,Sejuani,Ekko,Sivir,Nautilus,Viktor,Poppy,Irelia,Xayah,Brand
Challenger,Victory,euw,2019-06-12,Ezreal,Master Yi,Veigar,Nocturne,Morgana,Pyke,Elise,Zed,Xayah,Rakan
Challenger,Defeat,euw,2019-06-14,Mordekaiser,Lee Sin,Zoe,Sivir,Sona,Vladimir,Xin Zhao,Talon,Xayah,Karma
Challenger,Defeat,euw,2019-06-14,Neeko,Vi,Zoe,Sivir,Karma,Pyke,Elise,Irelia,Draven,Nautilus
Challenger,Defeat,euw,2019-06-19,Renekton,Jarvan IV,Ahri,Sivir,Yuumi,Karma,Sejuani,Zed,Ezreal,Lux
Challenger,Defeat,euw,2019-06-12,Jayce,Lee Sin,Pyke,Ezreal,Lux,Corki,Kayn,Sylas,Lucian,Vel'Koz
Challenger,Defeat,euw,2019-06-14,Katarina,Karthus,Vladimir,Kai'Sa,Nautilus,Akali,Sejuani,Yasuo,Sivir,Thresh
Challenger,Defeat,euw,2019-06-18,Twisted Fate,Elise,Olaf,Ashe,Braum,Irelia,Lee Sin,Akali,Jinx,Pyke
Challenger,Defeat,euw,2019-06-14,Nocturne,Gragas,Lux,Rengar,Ivern,Anivia,Lee Sin,Ryze,Kai'Sa,Thresh
Challenger,Defeat,euw,2019-06-17,Mordekaiser,Kayn,Ryze,Sona,Pyke,Neeko,Rammus,Camille,Xayah,Rakan
Challenger,Defeat,euw,2019-06-18,Neeko,Kindred,Akali,Kai'Sa,Nautilus,Karthus,Graves,Talon,Heimerdinger,Pyke
Challenger,Defeat,euw,2019-06-18,Irelia,Karthus,Neeko,Miss Fortune,Lux,Swain,Elise,Aatrox,Xayah,Rakan
Challenger,Defeat,euw,2019-06-14,Poppy,Kha'Zix,Ryze,Kai'Sa,Lulu,Sylas,Lee Sin,Camille,Kalista,Nautilus
Challenger,Defeat,euw,2019-06-17,Neeko,Sejuani,Jax,Kai'Sa,Thresh,Pyke,Kayn,Akali,Lucian,Rakan
Challenger,Defeat,euw,2019-06-18,Talon,Ivern,Kennen,Kai'Sa,Thresh,Aatrox,Lee Sin,Rumble,Xayah,Nautilus
Challenger,Defeat,euw,2019-06-18,Jayce,Ivern,Sejuani,Irelia,Ryze,Pantheon,Gragas,Corki,Sivir,Yuumi
Challenger,Defeat,euw,2019-06-14,Zed,Elise,Irelia,Twitch,Thresh,Olaf,Kindred,Rumble,Kalista,Blitzcrank
Challenger,Defeat,euw,2019-06-17,Ahri,Elise,Aatrox,Kai'Sa,Nautilus,Bard,Karthus,Yasuo,Sivir,Lux
Challenger,Victory,euw,2019-06-18,Yasuo,Amumu,Kassadin,Lucian,Nami,Jax,Jarvan IV,Fizz,Caitlyn,Pyke
Challenger,Defeat,euw,2019-06-18,Neeko,Lee Sin,Ahri,Sivir,Pyke,Viktor,Rek'Sai,LeBlanc,Ezreal,Lux
Challenger,Defeat,euw,2019-06-14,Riven,Ryze,Vladimir,Xayah,Lulu,Twisted Fate,Camille,Jayce,Sivir,Leona
Challenger,Defeat,euw,2019-06-18,Irelia,Gragas,Vladimir,Lucian,Pyke,Karma,Vi,Ahri,Ezreal,Yuumi
Challenger,Defeat,euw,2019-06-19,Aatrox,Kha'Zix,Nautilus,Ezreal,Rakan,Draven,Lee Sin,Neeko,Ryze,Thresh
Challenger,Defeat,euw,2019-06-17,Camille,Rengar,Lulu,Ezreal,Lux,Shen,Jarvan IV,Zoe,Tristana,Karma
Challenger,Defeat,euw,2019-06-07,Ryze,Rumble,Irelia,Kalista,Braum,Jarvan IV,Jax,Anivia,Tristana,Janna
Challenger,Defeat,euw,2019-06-19,Gangplank,Trundle,Zilean,Sivir,Lux,Rumble,Olaf,Pyke,Xayah,Karma
Challenger,Defeat,euw,2019-06-18,Sion,Lee Sin,Jayce,Sivir,Fiddlesticks,Pantheon,Kha'Zix,Kassadin,Ezreal,Karma
Challenger,Defeat,euw,2019-06-19,Aatrox,Kha'Zix,Mordekaiser,Lucian,Yuumi,Pyke,Karthus,Irelia,Sona,Tahm Kench
Challenger,Defeat,euw,2019-06-07,Ryze,Vi,Sylas,Xayah,Rakan,Renekton,Kayn,Syndra,Kalista,Leona
Challenger,Defeat,euw,2019-06-16,Ryze,Aatrox,Pyke,Sona,Taric,Rammus,Olaf,Fizz,Xayah,Yuumi
Challenger,Victory,euw,2019-06-18,Jayce,Lee Sin,Ahri,Caitlyn,Lux,Sion,Rek'Sai,Twisted Fate,Kai'Sa,Pyke
Challenger,Defeat,euw,2019-06-19,Darius,Elise,Jayce,Sivir,Nautilus,Karma,Lee Sin,Mordekaiser,Lucian,Braum
Challenger,Defeat,euw,2019-06-16,Viktor,Vi,Irelia,Ashe,Karma,Neeko,Sylas,Aurelion Sol,Caitlyn,Lux
Challenger,Defeat,euw,2019-06-16,Jax,Elise,Taliyah,Pyke,Yuumi,Poppy,Master Yi,Renekton,Sivir,Lux
Challenger,Victory,euw,2019-06-17,Fiora,Kayn,Kassadin,Ezreal,Brand,Karma,Lee Sin,Aatrox,Lucian,Rakan
Challenger,Defeat,euw,2019-06-19,Jax,Jarvan IV,Orianna,Vayne,Karma,Irelia,Kayn,Malzahar,Caitlyn,Zyra
Challenger,Defeat,euw,2019-06-15,Darius,Lee Sin,LeBlanc,Sivir,Lux,Karma,Gragas,Mordekaiser,Varus,Janna
Challenger,Defeat,euw,2019-06-19,Darius,Sejuani,Mordekaiser,Vayne,Lux,Rengar,Jax,Taliyah,Xayah,Morgana
Challenger,Defeat,euw,2019-06-16,Jax,Aatrox,Pyke,Ezreal,Braum,Urgot,Kha'Zix,Akali,Kai'Sa,Lux
Challenger,Victory,euw,2019-06-17,Tryndamere,Kha'Zix,Ahri,Draven,Zilean,Aatrox,Nunu & Willump,Cassiopeia,Ezreal,Blitzcrank
Challenger,Defeat,euw,2019-06-14,Poppy,Shaco,Zed,Kai'Sa,Karma,Riven,Lee Sin,Katarina,Xayah,Rakan
Challenger,Defeat,euw,2019-06-19,Irelia,Rengar,Neeko,Vayne,Lulu,Fiora,Olaf,Katarina,Sivir,Lux
Challenger,Defeat,euw,2019-06-19,Irelia,Jarvan IV,Twisted Fate,Xayah,Karma,Tahm Kench,Kha'Zix,Mordekaiser,Sivir,Nautilus
Challenger,Defeat,euw,2019-06-15,Kled,Lee Sin,Akali,Sivir,Rakan,Aatrox,Jarvan IV,Vel'Koz,Vayne,Alistar
Challenger,Victory,euw,2019-06-17,Aatrox,Lee Sin,Kassadin,Jhin,Karma,Zoe,Gragas,Camille,Sivir,Lux
Challenger,Defeat,euw,2019-06-19,Aatrox,Jarvan IV,Orianna,Jhin,Lux,Irelia,Elise,Mordekaiser,Xayah,Rakan
Challenger,Defeat,euw,2019-06-13,Karma,Sylas,Rumble,Xayah,Pyke,Neeko,Elise,Zoe,Tristana,Lulu
Challenger,Defeat,euw,2019-06-19,Tryndamere,Rek'Sai,Neeko,Sivir,Lux,Ekko,Olaf,Azir,Draven,Pyke
Challenger,Victory,euw,2019-06-19,Renekton,Ivern,Karma,Ezreal,Pyke,Draven,Sejuani,Ryze,Zed,Nautilus
Challenger,Defeat,euw,2019-06-14,Aatrox,Taliyah,Malzahar,Veigar,Karma,Sion,Kindred,Corki,Sivir,Yuumi
Challenger,Victory,euw,2019-06-17,Irelia,Jarvan IV,Ahri,Draven,Brand,Jax,Rek'Sai,Neeko,Vayne,Nautilus
Challenger,Defeat,euw,2019-06-12,Kled,Karthus,Irelia,Lucian,Pyke,Olaf,Elise,Akali,Xayah,Syndra
Challenger,Defeat,euw,2019-06-19,Volibear,Karma,Vladimir,Ezreal,Gragas,Tahm Kench,Lee Sin,Corki,Xayah,Rakan
Challenger,Victory,euw,2019-06-19,Aatrox,Rengar,Ryze,Sivir,Zyra,Sion,Jax,Akali,Ezreal,Thresh
Challenger,Defeat,euw,2019-06-12,Aatrox,Kindred,Ryze,Tahm Kench,Sona,Gnar,Kayn,Ekko,Jinx,Thresh
Challenger,Defeat,euw,2019-06-16,Hecarim,Kha'Zix,Cassiopeia,Xayah,Lux,Camille,Karthus,Ahri,Kai'Sa,Fiddlesticks
Challenger,Defeat,euw,2019-06-19,Tahm Kench,Jarvan IV,Jayce,Ezreal,Pyke,Sion,Lee Sin,Karma,Kai'Sa,Lux
Challenger,Defeat,euw,2019-06-18,Irelia,Sejuani,Kennen,Draven,Pyke,Camille,Lee Sin,Vladimir,Kai'Sa,Braum
Challenger,Defeat,euw,2019-06-19,Karma,Volibear,Kassadin,Sivir,Lux,Diana,Master Yi,Aatrox,Kai'Sa,Pyke
Challenger,Defeat,euw,2019-06-19,Neeko,Sejuani,Irelia,Xayah,Pyke,Riven,Olaf,Tahm Kench,Kalista,Rakan
Challenger,Defeat,euw,2019-06-19,Mordekaiser,Lee Sin,Ryze,Lucian,Karma,Neeko,Kindred,Sion,Sivir,Lux
